Gene_id	A7_tp10	A7_tp20	A7_tp30	A7_tp37	A7_tp40	A7_tp43	Red_A7	E5_tp10	E5_tp20	E5_tp30	E5_tp37	E5_tp40	E5_tp43	Red_E5	B11_tp10	B11_tp20	B11_tp30	B11_tp37	B11_tp40	B11_tp43	Red_B11	Percent_A7	Percent_E5	Percent_B11	MaxRedPercentDif	MeanRedPercent	MaxRedPercent
PF3D7_0705000	2305.38731440906	1613.077732196963	2169.512966234967	1902.873437148604	1310.543030133247	1257.239529712584	2237.4501403220133	2157.4434917736917	2101.2053444034805	2597.742480984567	1902.7192082602867	1201.8869355176587	1668.7372721054908	2377.5929863791293	2649.9878800191545	2328.535289578465	2185.096613815898	2025.9541464607387	974.2430392151631	1611.2664189779377	2489.26158479881	48.30296534476599	46.248660235798496	49.57127545551983	3.3226152197213352	48.040967012028105	49.57127545551983
PF3D7_0705100	130.44918307839185	67.79906258285612	408.2735999999988	3811.1839464868644	2670.745989484766	1192.3825713595952	3240.9649679858153	153.989364364499	121.80828516723915	464.63572388638613	2409.89214039127	2227.924396453522	2099.2394993541498	2318.908268422396	138.03288569305155	129.59613759686772	1014.0887122909766	3325.9972314288016	1426.0300000000016	1503.5857221596834	2414.7914767942425	62.21864951768489	45.17684887459807	48.1600571632726	17.041800643086816	51.851851851851855	62.21864951768489
PF3D7_0705200	290.1311935791736	593.3449999999996	632.1682999999985	821.021769308159	570.8743056526046	535.0282999999991	726.5950346540787	292.9930000000001	1001.0929999999977	564.8671999999993	635.762699999999	578.7517000000004	754.8267895809395	877.9598947904685	312.9089539665087	1321.713000000038	447.7217896504932	532.2537000000017	489.61295201772646	665.31732732063	993.515163660334	17.363344051446948	19.078242229367632	22.02572347266881	4.6623794212218606	19.48910325116113	22.02572347266881
PF3D7_0705300	211.52619074575009	572.8604531565655	1826.8101408704013	4662.9355722853725	4093.4961704466104	2153.3337589164144	4378.215871365992	296.04419585848655	951.2685	2227.7246170485905	3565.4728670334607	2640.879000000073	2543.839102328085	3103.175933516767	315.18239999999975	1244.7360029400854	2742.874999999922	5156.178166994284	2128.2984580507064	2430.3289999999574	3949.526583497103	72.59735619864237	57.627724187209715	67.54197927831368	14.969632011432658	65.92235322138859	72.59735619864237
PF3D7_0705400	561.3321999999981	678.3729044142893	5754.678999999825	9134.173000000157	8032.523235013754	5004.663000000023	8583.348117506956	507.131799999998	1118.4620000000032	5223.478999999876	9170.611999999986	9166.290846500533	4704.256906770844	9168.451423250259	795.9666999999977	1932.9779999999873	7430.053422379239	9023.754999999956	5320.74073483977	4327.856087712955	8226.904211189598	87.38835298320828	87.12040014290818	86.0843158270811	1.3040371561271797	86.86435631773251	87.38835298320828
PF3D7_0705500	5662.334889711575	2769.3709133435636	4329.54797998797	11055.059032344168	9476.435547416864	7666.08040729009	10265.747289880517	5507.679675023045	3853.6868967364917	4517.101318618892	9383.83904181034	7195.994041519001	10648.305336207379	10016.07218900886	6414.863422454088	3052.5753039035394	5558.669787596111	14318.594500707553	7045.153980877302	9071.52159000395	11695.058045355752	89.9071096820293	88.62093604858879	90.83601286173634	2.2150768131475473	89.78801953078481	90.83601286173634
PF3D7_0705600	470.9678285722054	901.1978717854013	1445.43519638338	572.6473480862828	464.3544539716717	408.10253688954396	1173.3165340843907	387.0391657684153	1366.1545874552548	1514.5289782463776	681.1932857909648	439.9639033601973	543.1837969668276	1440.3417828508163	1043.9724713352507	2028.1699143908368	1111.4554119906832	601.0800419917884	403.93650493348673	581.8447437706991	1569.8126631907598	26.06287959985709	28.367274026438018	32.047159699892816	5.9842801000357255	28.82577110872931	32.047159699892816
PF3D7_0705700	13135.880000000341	15100.509999999982	14566.650000000016	10949.480000000243	11429.909999999645	7716.285000000131	14833.579999999998	14154.809999999652	19491.969999999674	12756.1099999999	8881.972999999798	11644.510000000068	7991.938000000227	16823.389999999665	15748.009999999642	16958.559999999725	14420.550000000023	8241.01900000025	7662.749000000156	7874.419000000149	16353.284999999683	93.9978563772776	94.31939978563773	94.19435512683101	0.32154340836012807	94.17053709658211	94.31939978563773
PF3D7_0705800	378.4461999999998	324.6222	446.0031999999992	500.8640000000013	513.385400000001	835.000800000002	674.1931000000016	401.8417000000008	537.6927000000004	340.185299999999	532.3002000000015	559.7820000000012	558.0060999999986	558.8940499999999	654.4289999999997	910.5204999999976	581.0524000000011	600.6362000000018	520.5674000000009	644.6382000000006	782.4747499999987	16.39871382636656	13.326187924258665	18.399428367274027	5.0732404430153615	16.041443372633083	18.399428367274027
PF3D7_0705900	2370.470999999998	2113.351999999979	8181.440000000095	8260.819999999952	10674.999999999885	7145.147000000179	9467.90999999992	2264.858000000069	3429.453000000095	8794.671999999919	8142.271000000015	11890.95999999997	8837.215999999993	10364.087999999982	3195.3650000000316	4504.95700000009	9500.219000000034	6683.256000000208	7767.30999999983	6046.574999999995	8633.764499999932	88.62093604858879	89.06752411575563	86.78099321186139	2.2865309038942456	88.15648445873526	89.06752411575563
PF3D7_0706000	3600.394305365093	3751.3177994229977	5374.117785328131	4783.6189069053735	3373.016631183702	2631.1891795566116	5078.868346116752	3293.5436936345086	5451.4242053947355	5692.452570826951	4673.962407234262	3149.218639576135	3356.1614352968777	5571.938388110843	4480.4557335652	5463.121929813384	5411.876471198227	5466.847059575045	2130.6420328773347	3041.0650193596007	5464.984494694214	76.97391925687745	77.34905323329761	77.27759914255091	0.3751339764201589	77.20019054424199	77.34905323329761
PF3D7_0706100	260.12362221554497	862.8661655240905	2811.7999208829383	3638.206000000009	2753.6417431922478	2284.7293068335334	3225.002960441474	230.42300475150918	1133.040999999973	2687.52259918363	4214.385961203596	2714.9192825846853	2375.1150000000616	3464.652621894141	419.2901476335592	1782.819610804869	4104.028000000003	4222.775937913678	1840.1172833342287	2134.120525781105	4163.40196895684	62.02215076813148	61.39692747409789	69.39978563772776	8.002858163629867	64.27295462665238	69.39978563772776
PF3D7_0706200	30.318780000000007	360.4798000000008	829.2045999999996	739.3999999999997	653.1950000000007	335.275600000001	784.3022999999996	54.87710000000016	529.2532999999993	773.2892000000027	657.088000000001	878.5048000000012	430.6054000000005	825.897000000002	34.67820999999999	848.3482999999981	1012.4929999999969	1000.1340000000021	369.08099999999916	435.02750000000077	1006.3134999999995	18.720971775634155	18.024294390853875	22.204358699535547	4.180064308681672	19.649874955341193	22.204358699535547
PF3D7_0706300	120.8033999999996	36.09141000000001	50.63200000000006	1260.9019999999648	3003.6649999998967	3916.8329999999846	3460.2489999999407	117.56380000000011	110.36219999999993	57.19314000000023	1133.2329999999856	3376.5120000000766	4553.500000000001	3965.0060000000385	196.69019999999998	110.87630000000031	107.1155000000002	3219.7600000000243	3736.0069999999223	3837.2029999998704	3786.6049999998963	64.89817792068597	66.63093962129332	65.91639871382637	1.7327617006073552	65.81517208526856	66.63093962129332
PF3D7_0706400	15488.660000000249	19296.750000000255	18098.81999999992	11462.44999999988	8814.896999999977	6287.202000000155	18697.785000000087	16285.839999999556	27558.870000000457	15977.27000000032	9372.353000000228	11593.62999999969	8692.188999999953	21922.355000000007	15698.410000000458	20920.779999999704	17323.519999999487	8528.567999999987	5981.01100000012	7897.015999999916	19122.149999999594	96.1057520543051	96.55234012147196	95.62343694176492	0.9289031797070351	96.09384303918065	96.55234012147196
PF3D7_0706500	4142.3928450479625	6672.8540418212715	5565.852594493495	5024.535999999972	3890.5793235634255	4554.951730269208	6119.353318157384	4557.807767601599	10381.752650666194	5598.2485051937165	3977.3849999999056	3452.813050922484	4529.170999999939	7990.000577929955	5273.2359999999335	8202.093493193406	4512.0419999999185	3784.5404703411596	3323.01156361587	4984.209000000122	6737.66474659667	81.40407288317256	84.95891389782065	82.13647731332618	3.5548410146480904	82.83315469810647	84.95891389782065
PF3D7_0706600	30.049994414109296	816.6064732237182	481.14312967129524	104.52022085171872	82.92816828982802	51.19534784393987	648.8748014475068	64.08673569625003	1437.62012921011	506.72493723586484	105.26589469044586	66.11436114317394	66.3195386774742	972.1725332229875	106.58975487278322	1288.6654386457144	229.7460360614744	112.14124054605881	43.44066017419635	77.2952485778525	759.2057373535944	15.952125759199715	20.632368703108252	17.95284030010718	4.680242943908537	18.179111587471716	20.632368703108252
PF3D7_0706700	112.76839999999963	147.07229999999996	135.57946503667117	332.56520000000006	362.1936599568357	429.33222214623515	395.76294105153545	96.63828067374035	208.92632473210372	169.01410257497557	300.82873019049686	166.9962440593298	80.79113085558697	254.8775274613003	189.90250000000037	293.12185218748937	143.20824296789894	202.21417976498282	413.1308975726791	372.6948181347506	392.91285785371485	11.218292247231155	7.770632368703108	11.57556270096463	3.804930332261522	10.188162438966298	11.57556270096463
PF3D7_0706800	63.51329999999992	53.18024000000005	42.71778000000002	117.65649999999967	230.06410000000056	114.82819999999977	173.8603000000001	117.60799999999992	133.95620000000014	69.25731000000007	95.47982999999999	234.0081999999999	182.17709999999985	208.09264999999988	16479.16000000007	3062.3000000000075	593.6621000000008	842.7933000000025	2587.9449999999765	3698.335000000092	10088.747500000081	6.252232940335835	6.716684530189353	89.24615934262236	82.99392640228653	34.07169227104919	89.24615934262236
PF3D7_0706900	21.848520000000047	17.704449999999966	10.635379999999977	46.237960000000044	67.87503000000015	165.37729999999948	116.62616499999982	34.10742000000003	43.09133000000004	7.62011199999999	23.46144000000004	91.72740999999984	55.537449999999836	73.63242999999983	66.5680199999999	60.78956000000004	22.10844999999996	17.66509999999994	44.57315999999988	133.61369999999968	100.0908599999998	4.376563058235084	2.286530903894248	4.197927831368346	2.0900321543408364	3.620340597832559	4.376563058235084
PF3D7_0707200	137.05044894144515	361.9213525738341	1399.7289526268028	3914.6260603495452	3393.357939715171	2048.5327725335237	3653.992000032358	231.06073711874802	684.9996743168887	1807.0377481613396	3394.646505941079	2507.8063973637204	3055.8290373296018	3225.2377716353403	209.08682424454352	861.2857391752125	1999.3332387861988	4803.610049001676	2060.596514548092	2699.99568970935	3751.802869355513	67.00607359771347	58.98535191139693	65.57699178277956	8.020721686316534	63.856139097296655	67.00607359771347
PF3D7_0707300	267.56520000000074	380.3240999999995	1188.8827325754155	36000.22542433782	45084.23948464458	34441.020000000084	40542.2324544912	375.8386999999991	493.5747999999989	1588.4233850163114	32114.64990015477	36414.55000000073	44656.23846455311	40535.39423227692	505.9550999999987	595.8728000000009	5382.654999999833	49699.03000000077	32576.850000000082	36768.97000000012	43234.000000000444	98.80314397999285	98.58878170775277	99.03536977491962	0.44658806716684296	98.80909848755508	99.03536977491962
PF3D7_0707400	1052.8375354953582	3810.05384514778	2834.1891636036567	1107.9198412493674	782.5513492064894	633.8670244716953	3322.1215043757184	1298.2874623703358	5618.914794886384	2805.392133037348	976.467179848867	863.3758457309302	1121.6182200215164	4212.153463961866	1717.1111597774109	5048.100074564147	2003.758324428391	1093.0742661731442	616.9655014902362	875.3833703883106	3525.9291994962687	63.18327974276527	68.70310825294747	63.1654162200786	5.5376920328688755	65.01726807193045	68.70310825294747
PF3D7_0707500	1398.2525789351484	1003.5429327752698	804.5013349550571	949.5467501031766	2157.361000000032	5183.569000000113	3670.465000000073	1394.5950000000366	1200.349000000038	830.7416973541186	991.1113572740666	1947.7184029994226	6363.50837638391	4155.613389691666	1195.4351200842905	1546.40401914493	633.2335015878258	2145.0420000000317	2896.148486618769	7998.341000000094	5447.244743309431	67.13111825652018	68.13147552697392	77.17041800643086	10.039299749910683	70.81100392997499	77.17041800643086
PF3D7_0707600	1458.0069999999894	1147.130000000033	1627.6320000000123	1073.2380000000132	1110.802999999988	1623.389999999963	1625.5109999999877	2040.7309999999459	2043.4469999999494	1337.7999999999902	1169.7740000000088	1349.0730000000028	1944.5829999999416	2042.0889999999476	1844.5439999999844	1858.1769999999613	1677.394000000038	1237.9659999999983	992.1877999999998	2290.1810000000482	2074.1790000000046	35.76277241872097	40.08574490889603	41.818506609503395	6.055734190782424	39.222341312373466	41.818506609503395
PF3D7_0707700	2382.1130000000826	4193.7313769489165	4134.174000000002	5989.270999999801	6832.569632121573	7979.266618721502	7405.918125421537	2841.0142426676166	5762.1853391502855	4947.808289690226	5511.179855444051	6182.286972813949	11032.506306645013	8607.39663972948	3378.9266217341046	5148.4930000001095	3971.049641028818	9138.925199712481	5464.083366471139	8866.586500421596	9002.755850067038	85.04823151125403	85.97713469096105	87.54912468738836	2.5008931761343263	86.19149696320115	87.54912468738836
PF3D7_0707800	204.05060503154144	878.105763413562	2605.134842892083	2680.426099770149	1838.4024760777643	999.0339917940706	2642.780471331116	306.99227131377876	1445.8533567289744	2488.0168153829063	2697.6386413597925	1714.1950781409364	1222.8155527531608	2592.8277283713496	336.9892453108892	1663.1143214187296	2752.7927313956316	2254.8099553080433	1068.9529186247867	1195.1247062184555	2503.801343351837	54.59092533047517	49.982136477313325	50.03572704537335	4.6087888531618475	51.53626295105395	54.59092533047517
PF3D7_0707900	3100.802999999939	3392.1159999999386	3432.250000000055	1930.5820000000447	2146.408999999985	2642.2449999999753	3412.182999999997	3344.6969999998846	6043.881000000165	3398.3949999999986	2007.2490000000414	2577.825999999929	2331.6299999999806	4721.138000000082	3317.102999999939	4847.2729999999165	3394.760999999883	1716.4479999999578	1631.9520000000043	2130.7530000000215	4121.0169999999	64.34440871739908	72.34726688102894	69.07824222936763	8.002858163629867	68.58997260926522	72.34726688102894
PF3D7_0708000	140.3900000000002	1137.6939999999831	1270.1600000000144	597.9469112386469	428.5358000000006	461.1258000000014	1203.9269999999988	202.3144000437495	1854.2440000000104	1383.604999999989	634.8971000000001	620.9665999999993	539.9220880907454	1618.9244999999996	317.2332416858021	1823.016	963.7981344910773	590.690238625534	313.2952999999997	402.8416999999988	1393.4070672455387	26.634512325830656	31.939978563772776	28.9210432297249	5.30546623794212	29.165178039776112	31.939978563772776
PF3D7_0708100	4683.355999999902	4404.518999999865	3704.8270000000452	1955.2540000000224	2482.587999999944	3530.113999999897	4543.937499999884	5495.601999999983	6654.171000000189	3229.372999999918	1899.6719999999575	3081.2830000000145	3806.841999999908	6074.886500000086	6722.864999999786	5842.8710000000065	2556.8119999999994	1944.7639999999828	2418.8460000000496	3908.810000000095	6282.867999999897	73.75848517327617	79.45694891032512	80.43944265809218	6.680957484816005	77.88495891389782	80.43944265809218
PF3D7_0708200	213.42049999999958	104.65659999999964	109.4497070378373	120.71512783854197	48.393257088382434	145.91290000000015	179.66669999999988	243.14095192363985	169.2163053460862	122.51606296687903	85.51151800543863	112.2207999999998	86.85597999999986	206.178628634863	200.43190000000058	183.74521560658158	87.95611419769833	85.32281223766917	119.3981999999998	134.20568835712103	192.08855780329108	6.413004644515899	6.627366916755985	7.306180778849589	0.8931761343336895	6.782184113373824	7.306180778849589
PF3D7_0708300	1226.5119999999708	857.5022000000012	617.9721999999989	355.2598999999998	304.3059000000001	400.907899999999	1042.007099999986	1374.9750000000058	1210.2829999999758	763.3718999999996	298.3429000000009	522.7218999999996	354.74540000000064	1292.6289999999908	1725.1579999999813	1231.2749999999717	719.3355000000016	287.1432999999993	252.83049999999938	462.4988999999994	1478.2164999999763	24.044301536262953	25.97356198642372	30.40371561271883	6.359414076455877	26.80719304513517	30.40371561271883
PF3D7_0708400	10672.738247557625	19536.622724889887	19198.4399999996	10672.899999999821	6597.006515145789	6221.664939214697	19367.531362444744	11526.603749660462	29517.70049398316	22309.229999999618	9585.26588570433	6178.368556251296	8362.837569147627	25913.46524699139	12712.786265000861	27910.36434375106	18716.33000000063	10395.7699999997	5681.438412550828	8475.070086536873	23313.347171875845	96.42729546266524	97.42765273311898	97.12397284744551	1.0003572704537333	96.99297368107658	97.42765273311898
PF3D7_0708500	611.489638030596	843.5223	477.26977183745896	527.6504028052259	453.43305158188934	366.3993805390668	727.505969015298	626.040891417718	1401.4871123912951	488.7837430083218	387.08780320852003	488.2186855119116	465.68756516238506	1013.7640019045066	668.119540984575	748.0493000000006	394.2359519225696	462.52919593701415	348.88663786249464	453.26473063914455	708.0844204922878	17.399071096820293	21.346909610575203	16.988210075026792	4.358699535548411	18.57806359414076	21.346909610575203
PF3D7_0708600	186.35012734938877	83.96356927919422	154.39912579358153	607.0515260434364	419.5897000000011	411.1104550176265	513.3206130217187	185.56914600379827	149.45721238648733	139.1130949613068	410.8267675624485	546.2934229774512	483.86015120148784	515.0767870894695	616.9621070524328	353.3427593646603	227.81429787601957	354.6291258906437	892.0393740847602	751.8533412251991	821.9463576549797	13.290460878885316	12.379421221864952	19.167559842800998	6.788138620936046	14.945813981183756	19.167559842800998
PF3D7_0708700	799.2394999999989	483.468200000001	3307.6180000000277	4174.71700000006	4613.023000000095	2380.161000000044	4393.870000000077	762.5058000000002	861.8854999999965	2892.605999999952	3608.165000000086	4469.253999999889	2300.071999999959	4038.709499999987	1078.3159999999964	1451.4719999999804	4124.290000000015	4542.467999999921	2618.37099999993	1693.6150000000002	4333.378999999968	72.79385494819579	67.29188996070025	70.75741336191497	5.5019649874955405	70.281052756937	72.79385494819579
PF3D7_0708800	5564.7355070059075	10122.284366927246	7373.608177546473	4342.466513396537	2685.9533245175016	2422.0206475823543	8747.946272236859	5564.535593992514	14380.315420889152	10088.689026496653	3963.870999999928	2249.581323398347	3308.6057142863774	12234.502223692903	7246.696594603193	13585.99000000033	6721.491098231836	3269.2938137644132	1581.4338748535113	2872.5349539952035	10416.343297301763	87.65630582350839	91.08610217934977	89.51411218292247	3.4297963558413755	89.41884006192687	91.08610217934977
PF3D7_0708900	2090.040000000048	440.8327000000008	1874.8409999999913	1431.0190000000289	1106.290999999978	1018.637	1982.4405000000197	2279.589999999972	648.8899999999991	1887.5789999999574	1852.0950000000093	1210.9290000000283	1273.2029999999647	2083.5844999999645	2074.923000000031	837.263	2026.1909999999727	1810.5489999999713	677.906000000002	1309.3780000000047	2050.557000000002	42.908181493390494	40.67524115755627	41.389782065023226	2.232940335834222	41.65773490532333	42.908181493390494
PF3D7_0709000	9874.884846214778	5994.011968719255	4798.219138246363	2407.645789675746	3326.4307919766493	7888.213824125212	8881.549335169995	10235.935846003093	7983.734505015373	4665.305388243051	2232.509539475713	3826.7130038715386	7691.464902828104	9109.835175509234	9835.31372842651	7156.531060506918	3746.398738638795	2128.8473963128295	4200.122711760593	7933.316444719491	8884.315086573	87.88853161843515	86.99535548410147	87.29903536977493	0.8931761343336859	87.39430749077052	87.88853161843515
PF3D7_0709100	306.9016946077078	705.0625359621465	3555.4137873160003	5109.942409180919	2858.8113092022863	1845.453584100784	4332.67809824846	312.17360956278986	1221.1365882643886	4275.941254077619	5617.606137003464	3014.205845653977	2186.0119794468783	4946.773695540542	370.81661322725796	1903.213934110274	5083.655642659639	4556.234265770261	1709.71856655006	2098.7841640921133	4819.9449542149505	72.3115398356556	73.90139335476957	73.70489460521615	1.5898535191139729	73.3059425985471	73.90139335476957
PF3D7_0709200	520.0902999999995	575.3618999999977	855.6766000000014	1325.302999999992	957.1249999999976	496.3269999999987	1141.2139999999947	752.1843999999978	944.5477000000002	811.2441000000016	1041.5129999999956	656.5597999999994	864.3564999999982	993.030349999998	861.9407999999974	982.6202000000001	1089.0770000000216	1399.2000000000096	846.0556000000032	853.6925999999993	1244.1385000000155	25.723472668810288	21.0789567702751	26.312968917470524	5.2340121471954255	24.371799452185304	26.312968917470524
PF3D7_0709300	1768.2608875007622	1742.3506561543993	2146.821836062541	1689.8222803580916	1065.5015795876377	864.4945937799769	1957.5413617816516	1890.1077111322709	2364.5278901745755	2388.2295084920174	1533.6923859340666	1123.9775992740224	1088.8619786954848	2376.3786993332965	2271.8680082459505	2490.2520020313127	2286.6243866257314	1514.224902227102	679.8986520302377	965.3582050211238	2388.438194328522	42.55091103965702	46.19506966773847	47.69560557341908	5.144694533762063	45.480528760271525	47.69560557341908
PF3D7_0709400	84.51054200720726	613.443120424913	3323.7523648145193	4047.957746505795	2568.5503174454047	1176.6082764433845	3685.855055660157	69.4177979431824	1040.434995154654	3533.9204525699547	3076.304293020038	1954.9057789712788	1623.6372839344945	3305.112372794996	94.2315914282521	1306.328762094262	3577.551596359812	3679.485477259121	1126.6335344554402	1287.860182561017	3628.5185368094662	67.30975348338693	59.86066452304395	64.27295462665238	7.449088960342976	63.81445754436108	67.30975348338693
PF3D7_0709500	136.13139999999967	771.9089000000021	1933.2590000000678	1495.3240000000137	1334.8359999999986	799.5978999999986	1714.2915000000407	229.0506000000004	1326.0020000000306	2002.876000000024	2037.299999999983	1540.2339999999513	849.2345999999978	2020.0880000000034	252.23939999999996	1498.099999999995	2173.027999999963	1667.5350000000165	912.4685999999988	877.5764999999993	1920.2814999999896	37.459807073954984	39.549839228295816	38.58520900321543	2.0900321543408324	38.53161843515541	39.549839228295816
PF3D7_0709600	1753.4632832059824	1964.5474833762482	1415.0359657709066	655.5524948821728	852.6245959997548	835.7148123355427	1859.0053832911153	1889.1745311205161	3067.277439199125	1449.0221517640875	814.558717349194	544.166129014953	657.2793266756325	2478.2259851598205	1852.7145883454402	2136.4785349893464	1217.0281570854809	650.4977571548167	669.0900287867305	1081.9199244422864	1994.5965616673934	40.53233297606288	47.98142193640586	39.97856377277599	8.002858163629867	42.83077289508158	47.98142193640586
PF3D7_0709700	1222.9113568284872	682.4268600667054	3081.100072731165	6867.883773551643	6000.160697332527	4561.150226010834	6434.022235442085	1212.8106360714278	1103.4704765819647	3576.305698149978	8231.756296569596	7329.181208192327	4071.7741367314497	7780.468752380962	1426.3062858783617	1032.5883274404432	4793.159644491408	8347.150499249521	3922.923195992212	3904.222950290627	6570.155071870464	82.44015719899964	84.49446230796713	81.56484458735262	2.9296177206145018	82.83315469810647	84.49446230796713
PF3D7_0709800	630.1319999999998	615.6389000000025	1053.6530000000116	1682.1320000000067	2696.6800000000803	1675.2979999999664	2189.4060000000436	768.3882999999976	1010.0160000000018	792.0624999999998	2146.559999999968	2991.245000000009	1746.194999999944	2568.9024999999883	883.376100000002	814.070199999998	1648.1029999999687	2394.098000000025	1553.4469999999603	1820.8219999999583	2107.459999999992	47.266881028938904	49.55341193283315	42.4258663808503	7.127545551982848	46.41538644754078	49.55341193283315
PF3D7_0709900	152.9377382063497	105.70670000000035	227.41529999999997	600.5270014487028	561.3942813665199	416.89062567418154	580.9606414076113	105.69000000000032	140.2540677392152	358.58201763204056	519.6702446460025	456.28299999999905	450.399900000001	487.9766223230008	156.85700000000043	146.27230259168778	306.185864942331	632.4302001505114	368.86890538250964	629.7717136486879	631.1009568995996	14.701679171132549	11.98642372275813	15.487674169346194	3.501250446588065	14.05859235441229	15.487674169346194
PF3D7_0710000	297.42378593465344	306.9875765777552	1306.715794057461	3145.647585677396	1818.2372616803386	966.1689126568838	2481.9424236788673	419.71278546922497	493.22740379966166	1578.897420941167	2592.326870110294	1508.2135437995353	1310.102126551833	2085.6121455257303	315.11088357112334	469.92762799212346	1774.3023536954322	2856.411096220834	1035.943706696344	962.7389172717288	2315.3567249581333	52.16148624508753	40.69310468024294	46.19506966773847	11.468381564844591	46.349886864356314	52.16148624508753
PF3D7_0710100	2141.6951875549244	1677.7771270613073	2714.127925272451	3374.7188681773673	2461.9956750091173	2135.840143682357	3044.4233967249093	2113.3669083134323	2791.8766179638383	2847.079307287308	3178.194422236837	2543.9791672141682	2548.3781424192894	3012.6368647620725	2212.509924420238	2875.7373263301038	3244.8974435478553	3324.9971814633936	1897.8457881147822	2816.958506246131	3284.9473125056247	60.075026795284025	56.3415505537692	60.342979635584136	4.001429081814933	58.91985232821246	60.342979635584136
PF3D7_0710200	222.38864036118855	1459.0573038023347	4047.516900011945	4550.18452236341	3990.6487391210803	1911.5323804629322	4298.850711187677	234.99863745839366	2423.8026373598805	2758.861265204902	3309.589883726903	2769.6430962273707	2830.0877554563385	3069.8388195916204	271.76187613737346	1742.571000000003	3279.530999999966	5085.785677153304	2063.559324263261	2279.0833021117883	4182.658338576635	72.02572347266882	57.10968202929618	69.5784208645945	14.916041443372634	66.2379421221865	72.02572347266882
PF3D7_0710300	821.1849000000007	2155.4710000000546	1340.7429999999842	757.7851000000018	806.4845000000003	459.277399999999	1748.1070000000195	845.6936000000009	2982.1890000000985	1689.0489999999884	719.7825000000009	740.6747999999999	479.56759999999986	2335.6190000000433	1252.9629999999866	2684.8129999999105	1505.181999999951	658.7435000000007	444.3836000000003	402.4903999999995	2094.997499999931	38.21007502679528	45.40907466952483	42.12218649517685	7.198999642729547	41.91377873049898	45.40907466952483
PF3D7_0710400	1058.8941324909993	1804.677478155088	1395.522356039138	1194.220259004198	763.8675479385189	708.9875455838427	1600.0999170971131	1311.0402570237482	2637.849814262704	1401.9746051195157	1167.8237780333945	953.6221177462302	809.2391131124951	2019.9122096911099	1504.1159275554298	2265.238619510046	1504.3086271879652	1199.538621120651	656.693860482949	608.0668254099719	1884.7736233490057	35.083958556627366	39.53197570560915	37.76348695962844	4.4480171489817835	37.459807073954984	39.53197570560915
PF3D7_0710500	149.93879999999965	995.3114000000007	2022.4300000000442	554.0979999999995	627.4401999999999	372.0860000000005	1508.8707000000225	173.76730000000026	1450.2729999999515	2414.703000000055	681.7946000000028	612.2492000000017	610.6593000000009	1932.4880000000032	229.32249999999974	2083.7990000000223	1809.478000000037	660.6222999999984	461.55210000000034	388.6815999999994	1946.6385000000296	33.10110753840657	37.81707752768846	39.0853876384423	5.9842801000357255	36.66785756817911	39.0853876384423
PF3D7_0710600	11313.660000000025	16083.449999999666	16506.549999999883	8428.570999999727	5059.224999999842	4464.456999999916	16294.999999999774	11445.169999999707	21646.66999999955	14089.759999999525	8361.224999999771	6465.466000000218	5249.778000000065	17868.214999999538	13863.840000000087	19894.400000000245	12057.029999999777	6443.412999999837	3467.5760000000805	5083.714999999913	16879.120000000166	94.87316898892462	94.83744194355127	94.56948910325116	0.3036798856734606	94.76003334524235	94.87316898892462
PF3D7_0710700	19414.96999999932	12164.589999999578	16346.039999999648	16334.609999999597	11701.580000000125	12007.379999999728	17880.504999999484	19088.71999999955	19217.430000000546	14115.629999999637	14975.480000000054	14073.4700000003	17734.28000000007	19153.075000000048	25694.39000000009	15669.069999999678	16797.099999999835	18466.26999999982	9938.775000000012	18827.960000000352	22261.17500000022	95.64130046445159	95.51625580564487	96.80242943908539	1.2861736334405123	95.98666190306062	96.80242943908539
PF3D7_0710800	1559.1914183492295	1223.2601823202133	1723.5779551276316	1415.624931949133	900.1562748346511	518.0082032677475	1641.3846867384304	1758.8205166966834	1837.2120614942946	1811.5508422155776	1296.2030043839236	738.2234606672947	800.2645886026844	1824.3814518549361	1831.0285458113715	1433.9528724891832	1756.3309280975182	1291.1514168082845	563.4498864498952	707.7821621530184	1793.6797369544447	36.17363344051447	36.04858878170775	36.10217934976777	0.125044658806722	36.108133857329996	36.17363344051447
PF3D7_0710900	991.900246442355	903.2230019084442	1378.8857247473009	828.0633154031175	431.5724850402312	254.6520766808699	1185.392985594828	1118.5652449812858	1411.0707867109265	1456.0102789231742	911.6856414355237	449.50298902142947	450.5307148281011	1433.5405328170505	1043.4446937357081	1521.8932888556442	1406.826494567665	902.325546178872	232.1143902482137	478.82642037100254	1464.3598917116547	26.312968917470524	28.2422293676313	30.135762772418722	3.8227938549481983	28.230320352506848	30.135762772418722
PF3D7_0711000	498.74832797784876	3113.5605047447857	4964.755173584681	2727.267513765	1416.0867281711814	1397.2957586657117	4039.1578391647336	604.934179094257	4722.8734679469135	5366.241926606448	2548.886915064665	1528.0716669289093	1269.1802543976144	5044.557697276681	816.1399815304159	5583.905366771426	4514.531511825273	2074.8627647583335	1303.4042639121578	1486.7854000280508	5049.218439298349	70.18578063594141	74.36584494462308	75.06252232940336	4.876741693461952	73.20471596998928	75.06252232940336
