Gene_id	Otto_Max_pcnt	Hoeij_Max_pcnt	Toen_Max_pcnt	Bart_Max_pcnt	MeanPercent	StdDevPercent
PF3D7_0104400	55.9958107872229	70.11694885669402	58.29987781462733	67.37650549834177	62.947285739221506	5.935980570185348
PF3D7_0104500	72.57811136323966	75.66765578635015	81.81183452609531	87.60691220108221	79.41612846919183	5.780092366238383
PF3D7_0104600	25.048001396404256	19.0434630825624	18.301623319951126	24.15779368127073	21.637720370047127	2.9933468131006706
PF3D7_0104700	1.160761040321173	6.440914644789666	6.213998952696806	7.23511956711468	5.2626985512305815	2.3984110169161146
PF3D7_0104800	72.29010298481411	41.52557165299354	35.18938732763135	32.597311921801364	45.40059347181009	15.860755540909341
PF3D7_0104900	46.69226741141561	39.44842031768197	43.56781288182929	47.355559434456275	44.266015011345786	3.1276464912653092
PF3D7_0105000	90.32990050619655	81.42782335486123	88.89858614068773	78.46046430441613	84.77919357654041	4.973373213766564
PF3D7_0105100	45.138767673241404	41.46447896666085	33.801710595217315	43.21871181707104	40.905917263047655	4.302551126953227
PF3D7_0105200	75.0218188165474	62.4890905917263	66.46884272997032	68.77290975737476	68.18816547390469	4.540822312504349
PF3D7_0105300	77.97172281375458	89.4222377378251	94.55402338977133	76.54040844824577	84.6220980973992	7.603053327108035
PF3D7_0105400	90.58299877814628	75.85093384534822	82.78058998079945	68.39762611275965	79.403037179263407	8.217905985060826
PF3D7_0105500	32.30057601675685	25.536742887065806	26.322220282771863	24.24506894746029	27.101152033513703	3.0921404803860386
PF3D7_0105600	35.459940652818986	34.05480886716705	26.968057252574617	26.802234246814454	30.821260254843775	3.967774435774083
PF3D7_0105700	17.690696456624192	42.180136149415254	37.676732414033864	47.30319427474254	36.21268982370396	11.222938158356733
PF3D7_0105800	61.75597835573399	77.0116948856694	72.36865072438471	75.90329900506197	71.75990574271252	6.02490934672906
PF3D7_0105900	49.96508989352417	51.70186769069646	41.36847617385233	59.5828242276139	50.65456449642171	6.471427148839856
PF3D7_0106000	68.82527491708849	62.00034910106476	64.45278408099145	44.07400942572875	59.83810438121836	9.423991921772148
PF3D7_0106100	81.5150986210508	53.22045732239483	48.33304241577937	58.87589457147844	60.48612323267586	12.701357375179018
PF3D7_0106200	59.12026531680922	47.98394135102112	42.72997032640949	33.31296910455577	45.7867865246989	9.321338320376498
PF3D7_0106300	81.58491883400244	91.77866992494327	79.14121138069471	83.55733984988655	84.01553499738174	4.747186860409741
PF3D7_0106400	75.16145924245069	62.759643916913944	89.07313667306686	89.71897364286961	79.17830336882528	11.12116080809775
PF3D7_0106500	14.435329027753536	34.945016582300575	24.908360970500958	36.873799965089894	27.79062663641124	8.949312303207508
PF3D7_0106600	10.595217315412812	9.076627683714435	14.679699773084309	16.032466399022518	12.596002792808518	2.8522017332015777
PF3D7_0106700	47.320649327980455	60.551579682318035	74.21888636760342	72.43847093733636	63.63239657880957	10.784076719645247
PF3D7_0106800	78.07645313318206	83.47006458369698	58.56170361319602	75.66765578635015	73.9439692791063	9.319456887987599
PF3D7_0106900	41.19392564147321	57.23511956711468	58.21260254843777	74.1839762611276	57.706406004538316	11.668876072148098
PF3D7_0107000	62.78582649677082	93.3670797695933	81.42782335486123	94.30965264444056	82.97259556641647	12.712849126939096
PF3D7_0107100	32.46639902251702	26.55786350148368	21.836271600628383	28.111363239657884	27.24297434107174	3.799344550970539
PF3D7_0107200	33.112235992319775	28.818292895793334	24.10542852155699	32.405306336184324	29.610315936463607	3.5709418001379016
PF3D7_0107300	17.85651946238436	13.492756152906265	11.110141385931227	14.967708151509862	14.356781288182928	2.444821517492639
PF3D7_0107400	51.35276662593821	65.22953395007855	42.11904346308256	66.06737650549834	56.19218013614942	10.008326111705388
PF3D7_0107500	87.08326060394485	80.1012393087799	91.95322045732239	83.05114330598708	85.54721591900855	4.45211655136217
PF3D7_0107600	1.2131262000349101	9.32099842904521	8.902077151335313	9.06790015709548	7.1260254843777275	3.4170718803841957
PF3D7_0107700	40.14662244719847	34.28172455925991	28.556467097224647	38.20911153779019	35.298481410368304	4.429017688623585
PF3D7_0107800	20.71914819340199	49.32798045034038	43.899458893349625	63.53639378600104	44.37074533077326	15.423329883610196
PF3D7_0107900	60.30720893698726	57.53185547215919	65.56117996159888	49.88654215395357	58.321696631174724	5.659683253484274
PF3D7_0108000	94.2398324314889	95.89806248909059	90.66154651771689	93.97800663292023	93.69436201780415	1.8994905806957438
PF3D7_0108100	24.995636236690522	32.66713213475301	21.033339151684412	28.399371618083435	26.773869785302846	4.286274718118928
PF3D7_0108300	73.81742014313144	88.18292895793333	89.52696805725257	91.13283295514051	85.66503752836446	6.919485334853365
PF3D7_0108400	51.920055856170364	38.950951300401464	42.86088322569384	44.8420317681969	44.643480537615645	4.705595425947022
PF3D7_0108500	99.89526968057253	97.97521382440216	99.8603595740967	97.34683190783731	98.76941874672718	1.1305095075772356
PF3D7_0108600	73.27631349275615	48.01885145749695	90.24262524000697	69.75039273869785	70.32204573223947	15.027611652621712
PF3D7_0108700	45.19113283295514	83.40024437074534	74.65526269855123	79.36812707278757	70.65369174375982	15.02306945474815
PF3D7_0108800	73.99197067551057	57.93332169663118	44.85075929481585	57.549310525397104	58.581340548088676	10.338053454066094
PF3D7_0108900	70.88497119916217	43.37580729621225	88.82876592773607	34.0024437074533	59.272997032640944	21.792790814288765
PF3D7_0109000	96.14243323442136	88.21783906440915	94.27474253796474	74.69017280502706	88.33129691045558	8.402849756797808
PF3D7_0109100	25.38837493454355	18.95618781637284	28.050270553325184	13.30075056728923	21.4238959678827	5.738052987379635
PF3D7_0109200	58.19514749519986	54.4423110490487	50.0785477395706	61.31960202478618	56.00890207715133	4.201384086832016
PF3D7_0109300	50.84657008203875	43.74236341420841	31.497643567812883	34.11590155349974	40.05061965438995	7.722625792096267
PF3D7_0109400	78.94920579507767	88.35747949031244	79.76959329725956	90.85355210333391	84.4824576714959	5.206596904253619
PF3D7_0109500	80.95653691743759	86.71670448594868	67.46378076453134	76.08657706406005	77.80589980799442	7.057698831967537
PF3D7_0109600	26.453133182056206	52.34770466049922	39.50078547739571	42.90452085878862	40.30153604468494	9.277731020833718
PF3D7_0109700	68.75545470413684	69.27910630127421	93.29725955664165	92.18013614941526	80.877989177867	11.868727069059265
PF3D7_0109800	71.70535870134404	59.224995636236685	53.95356955838715	50.99493803456101	58.969715482632225	7.921814366525043
PF3D7_0109850	70.43113981497643	60.359574096700996	38.750218188165476	37.42363414208413	51.74114156048176	14.118680204569767
PF3D7_0109950	61.54651771687904	65.66591028102636	58.93698725781113	61.162506545644966	61.82798045034038	2.429486767440699
PF3D7_0110000	74.77744807121661	71.2340722639204	48.24576714958981	63.58875894571479	64.4615116076104	10.198016823152795
PF3D7_0110100	33.79298306859836	33.02496072613022	28.3470064583697	34.69191831035084	32.46421714086228	2.4491900989767608
PF3D7_0110200	60.551579682318035	71.44353290277536	67.16704485948682	72.30755803805201	67.86742887065806	4.650684201848901
PF3D7_0110300	36.9523477046605	66.48629778320824	55.943445627509156	89.87606912201083	62.31454005934718	19.11068478675066
PF3D7_0110400	77.70989701518589	87.29272124279979	83.13841857217665	84.81410368301623	83.23878512829464	3.517623621928639
PF3D7_0110500	20.579507767498693	61.354512131262	54.87868737999651	62.36690521906092	49.79490312445453	17.11040608282855
PF3D7_0110600	66.94012916739396	68.127072787572	66.18956187816373	67.39396055157968	67.16268109617735	0.7035680305405595
PF3D7_0110700	88.56694012916739	88.32256938383662	81.2358177692442	86.64688427299704	86.19305288881131	2.9559399557692183
PF3D7_0110800	78.02408797346831	84.02862628731017	77.25606563100017	82.49258160237389	80.45034037353814	2.8751074396062375
PF3D7_0110900	65.61354512131263	51.54477221155525	68.23180310699948	62.035259207540584	61.856344911851984	6.3467228254184676
PF3D7_0111000	25.06545644964217	39.62297085006109	33.61843253621923	31.08744981672194	32.34857741316111	5.224069909852851
PF3D7_0111200	26.191307383487523	47.26828416826671	45.156222726479314	71.91481934019899	47.63265840460814	16.24515601313868
PF3D7_0111300	42.852155699074885	74.51562227264793	70.25658928259732	83.2082387851283	67.7081515098621	15.090638046106834
PF3D7_0111400	23.72141735032292	65.96264618607087	65.50881480188515	73.46831907837318	57.16529935416303	19.56584560479065
PF3D7_0111500	83.22569383836621	85.26793506720195	82.42276138942223	84.02862628731017	83.73625414557515	1.0508880723823193
PF3D7_0111600	39.753883749345434	53.429917961249785	34.96247163553849	53.83138418572177	45.49441438296387	8.311931071111625
PF3D7_0111700	69.47111188689125	36.838889858614074	34.43009251178216	33.574794903124456	43.57872229010299	14.996809412514521
PF3D7_0111800	51.60586489788794	78.32082387851283	87.851282946413	86.21050794204922	75.99711991621575	14.53588144546307
PF3D7_0111900	47.1111886891255	86.45487868738	87.34508640251353	92.0928608832257	78.25100366556119	18.105876077954754
PF3D7_0112000	46.77954267760517	43.305987083260604	45.54896142433235	51.858963169837665	46.87336358875895	3.136288482081226
PF3D7_0112100	8.282422761389423	7.008203875021819	17.612148717053586	9.696282073660324	10.649764356781288	4.130653502049483
PF3D7_0112200	70.55332518764182	71.65299354163031	67.132134753011	66.8528539012044	69.04782684587188	2.094110860976136
PF3D7_0112800	49.80799441438296	27.03787746552627	45.8369698027579	22.79629952871356	36.36978530284517	11.635474489954978
PF3D7_0112900	58.31733286786525	21.67917612148717	50.68947460289755	16.30301972421016	36.74725082911503	18.060090695938207
PF3D7_0113000	87.32763134927562	94.15255716529936	95.0602199336708	98.49886542153953	93.75981846744632	4.052063820277616
PF3D7_0113100	3.7790190260080294	18.973642869610753	21.50462558910805	20.14313143655088	16.10010473031943	7.169750432046617
PF3D7_0113200	72.99703264094956	50.95130040146623	59.574096700994936	68.84272997032642	63.091289928434286	8.52866922731895
PF3D7_0113300	78.80956536917438	35.57339849886542	79.2633967533601	22.377378251003666	54.00593471810089	25.462145714782256
PF3D7_0113400	11.913073834875195	21.434805376156397	22.124279979053938	24.393436899982547	19.96639902251702	4.776698085194779
PF3D7_0113600	13.545121312620005	27.770989701518587	84.25554197940303	16.076104032117296	35.41193925641473	28.70589611852338
PF3D7_0113700	78.49537441089196	44.37074533077326	79.84814103683017	48.62977832082388	62.83600977482982	16.41197210875654
PF3D7_0113800	6.467097224646536	17.428870658055505	24.13161110141386	15.377901902600803	15.851370221679176	6.311490485321272
PF3D7_0113900	98.09739919706755	39.29132483854076	93.40198987606912	25.728748472682845	64.12986559609007	32.02440281287908
PF3D7_0114000	6.999476348402863	18.327805899807995	25.912026531680922	19.602024786175598	17.710333391516844	6.818174198320255
PF3D7_0114100	92.42450689474603	7.601675685110839	3.220457322394833	14.548786873799965	29.448856694012918	36.58269006813586
PF3D7_0114200	3.4211904346308253	6.598010123930878	7.217664513876768	5.620527142607785	5.714348053761564	1.4411968344969666
PF3D7_0114300	1.2131262000349101	8.867167044859487	5.550706929656136	12.524000698202128	7.038750218188166	4.170828723107002
PF3D7_0114400	0.6283819165648455	6.248909059172631	11.878163728399372	7.6714958980624885	6.606737650549834	4.024624877015142
PF3D7_0114500	37.61563972770117	30.738348751963695	47.68720544597661	89.54442311049048	51.39640425903299	22.834700712550976
PF3D7_0114600	2.4611625065456453	6.598010123930878	7.6627683714435335	12.995287135625762	7.429307034386455	3.755268075854904
PF3D7_0114700	45.505323791237565	15.203351370221679	10.18502356432187	16.285564670972246	21.79481584918834	13.881414880064272
PF3D7_0114800	0.20946063885494853	3.1244545295863153	2.3738872403560833	18.47617385233025	6.045994065281899	7.255932982195391
PF3D7_0114900	0.2967359050445104	3.2553674288706578	4.171757723861058	7.331122359923198	3.763745854424856	2.5085481573139896
PF3D7_0115000	5.192878338278932	6.170361319602025	4.608134054808867	7.732588584395182	5.9259905742712515	1.1829743010531155
PF3D7_0115050	11.258509338453482	5.987083260603945	3.063361843253622	1.1258509338453482	5.358701344039099	3.8206087284281383
PF3D7_0115100	9.102810263571303	6.1354512131262	5.000872752661896	7.191481934019898	6.8576540408448246	1.5100812232476248
PF3D7_0115150	3.595740967009949	3.203002269156921	1.6669575842206317	3.4211904346308253	2.9717228137545817	0.7660486747753653
PF3D7_0115200	6.065631000174551	1.448769418746727	2.0073311223599233	1.4138593122709024	2.733897713388026	1.9379371648476533
PF3D7_0115300	11.817071042066678	3.883749345435503	4.747774480712167	3.4211904346308253	5.967446325711293	3.410678851055601
PF3D7_0115400	14.522604293943097	7.723861057776227	2.984814103683016	8.264967708151511	8.374061790888463	4.1013177168486505
PF3D7_0115500	10.909408273695234	6.851108395880607	3.1331820562052712	5.812532728224821	6.6765578635014835	2.7950644907386835
PF3D7_0115600	36.533426426950605	16.634665735730493	12.2709024262524	22.59556641647757	22.008640251352766	9.151735297405272
PF3D7_0115700	17.978704835049747	11.53779019026008	4.939780066329202	7.383487519636935	10.459940652818991	4.940402595807832
PF3D7_0200100	13.422935939954616	16.948856694012918	12.72473381043812	12.297085006109269	13.848402862628731	1.8346018160381388
PF3D7_0200200	1.4138593122709024	6.929656135451213	3.368825274917089	4.55576889509513	4.067027404433584	1.997517123535691
PF3D7_0200300	15.412812009076626	9.582824227613894	4.276488043288532	3.307732588584395	8.144964217140862	4.828378886138527
PF3D7_0200400	5.533251876418223	1.3702216791761215	5.95217315412812	2.696805725257462	3.8881131087449816	1.9187115448196397
PF3D7_0200500	8.038052016058648	2.085878861930529	3.665561179961599	1.57968231803107	3.8422935939954614	2.5416542634483323
PF3D7_0200600	4.573223948333043	2.0073311223599233	4.07575493105254	3.6044684936289055	3.565194623843603	0.962454683664486
PF3D7_0200700	16.198289404782685	2.4175248734508643	2.277884447547565	4.695409320998429	6.397277011694886	5.739425488354805
PF3D7_0200800	11.415604817594694	1.8415081165997556	0.6109268633269331	1.256763833129691	3.7812009076627686	4.429163330786987
PF3D7_0200900	1.3614941525571653	4.939780066329202	1.5884098446500263	1.8851457496945365	2.4437074533077325	1.4530217904350344
PF3D7_0201000	7.872229010298481	5.384883923895968	3.1855472159190086	1.8851457496945365	4.581951474951999	2.27449624926047
PF3D7_0201100	12.427997905393612	0.5236515971373713	7.104206667830337	0.4538313841857218	5.127421888636761	5.006077240212241
PF3D7_0201200	3.8924768720544596	3.2553674288706578	1.0473031942747426	2.478617559783557	2.668441263745854	1.0614691673089254
PF3D7_0201300	1.9287833827893175	2.7142607784953743	4.171757723861058	4.005934718100891	3.20518415081166	0.9281258833296705
PF3D7_0201400	0.558561703613196	6.807470762785826	6.737650549834178	8.63152382614767	5.683801710595217	3.0549296356259314
PF3D7_0201500	75.07418397626114	80.677256065631	88.8636760342119	87.16180834351545	82.94423110490487	5.475048028796391
PF3D7_0201600	66.41647757025659	55.12305812532728	82.99877814627334	77.81462733461338	70.58823529411765	10.756597779697838
PF3D7_0201700	86.08832256938383	26.26985512305813	86.69924943271077	25.859661371967185	56.22927212427998	30.165635808646723
PF3D7_0201800	88.0083784255542	70.81515098621051	89.38732763134928	79.80450340373538	82.00384011171235	7.426207218648141
PF3D7_0201900	81.28818292895794	82.40530633618432	95.58387153080817	90.13789492057951	87.35381392913249	5.8473190848794205
PF3D7_0202000	99.98254494676209	99.52871356257637	99.96508989352418	99.73817420143132	99.80363065107349	0.18570363790323888
PF3D7_0202100	94.51911328329552	73.83487519636935	95.39186594519113	62.724733810438124	81.61764705882354	13.907647586353189
PF3D7_0202200	95.42677605166696	59.51300401466224	96.96282073660325	36.42869610752313	72.0828242276139	25.461596303260368
PF3D7_0202300	60.185023564321874	31.820562052714262	42.49432710769768	42.79979053936114	44.324925816023736	10.16832020239558
PF3D7_0202400	39.0644091464479	98.13230930354338	99.94763484028626	99.72071914819341	84.21626810961774	26.077818503296008
PF3D7_0202500	99.51125850933845	99.65089893524176	99.91272473381045	98.25449467620876	99.33234421364986	0.6387661170949217
PF3D7_0202600	17.437598184674464	44.588933496247165	49.59853377552801	52.53971024611626	41.04119392564147	13.920848850218498
PF3D7_0202700	42.02304067027404	36.06213998952697	30.319427474253796	44.31838017105952	38.180747076278585	5.447995088604205
PF3D7_0202800	37.10944318380171	56.34491185198115	41.3161110141386	57.81113632396578	48.14540059347181	9.070418736152854
PF3D7_0202900	62.908011869436194	50.0785477395706	35.16320474777448	44.99912724733811	48.28722290102985	10.00034674712143
PF3D7_0203000	10.94431838017106	50.89893524175248	77.48298132309304	67.58596613719672	51.728050270553325	25.390894961541736
PF3D7_0203100	19.0434630825624	20.736603246639902	54.63431663466574	20.579507767498693	28.748472682841683	14.959830948999288
PF3D7_0203200	57.67149589806249	29.42921975912027	34.508640251352766	30.19724210158841	37.951649502530984	11.548693621338954
PF3D7_0203300	38.418572176645135	46.88427299703264	45.068947460289756	42.2499563623669	43.155437249083604	3.194664446943905
PF3D7_0203400	86.87379996508989	93.03543375807295	86.24541804852505	94.06528189910979	90.05498341769942	3.521302834271869
PF3D7_0203500	22.255192878338278	7.496945365683365	12.331995112585094	0.4538313841857218	10.634491185198115	7.9279924189221616
PF3D7_0203600	34.96247163553849	27.072787572002095	21.199162157444583	25.100366556117997	27.083696980275793	5.015888723249894
PF3D7_0203700	72.20282771862455	79.00157095479142	91.8135800314191	87.03962297085006	82.51440041892128	7.510340921149045
PF3D7_0203800	19.855123058125326	33.39151684412637	31.29691045557689	39.073136673066855	30.90417175772386	6.984887154024875
PF3D7_0203900	50.37528364461512	54.913597486472334	33.321696631174724	44.17873974515622	45.6973293768546	8.097611597333215
PF3D7_0204000	14.025135276662592	26.933147146098797	22.935939954616863	27.99790539361145	22.973031942747426	5.499956731273628
PF3D7_0204100	56.03072089369873	82.667132134753	64.77570256589283	55.733984988654214	64.8018851457497	10.93535403063258
PF3D7_0204200	86.21050794204922	72.2115552452435	81.5150986210508	80.2583347879211	80.04887414906615	5.039419276080403
PF3D7_0204300	40.37353813929133	60.11520335137022	72.68284168266713	80.9390818641997	63.527666259382094	15.286703229399587
PF3D7_0204400	56.502007331122364	38.750218188165476	34.30790713911677	54.20666783033688	45.941700122185374	9.577216860134062
PF3D7_0204500	72.83993716180834	56.58928259731192	53.39500785477396	67.34159539186595	62.54145575144004	7.876959031098874
PF3D7_0204600	33.33915168441264	31.785651946238435	31.558736254145575	28.54773957060569	31.307819863850586	1.734620615888714
PF3D7_0204700	92.77360795950428	93.43689998254496	92.58160237388724	88.46220980973992	91.8135800314191	1.960762732185806
PF3D7_0204800	41.874672717751785	47.82684587187991	52.65316809216268	44.30092511782161	46.663902949904	4.054137504930065
PF3D7_0204900	52.208064234595916	51.21312620003491	40.30371792633968	45.418048525048	47.28573922150463	4.792977725730655
PF3D7_0205000	9.294815849188339	25.763658579158665	33.10350846570082	53.89247687205446	30.51361494152557	16.016228129608567
PF3D7_0205100	7.060569034735556	24.751265491359746	30.42415779368127	40.582998778146276	25.704747774480712	12.167063257018894
PF3D7_0205200	16.451387676732416	15.587362541455752	12.4105428521557	23.738872403560833	17.047041368476176	4.146178562619556
PF3D7_0205300	7.130389247687205	10.69122010822133	8.762436725432012	14.461511607610403	10.261389422237738	2.7329380742604377
PF3D7_0205400	61.02286611974167	70.58823529411765	55.454704136847624	55.15796823180311	60.55594344562751	6.245511896782107
PF3D7_0205500	83.69698027578984	67.93506720195496	70.18676906964566	65.8579158666434	71.91918310350846	6.970113066691051
PF3D7_0205600	52.4698900331646	51.824053063361845	28.27718624541805	47.05882352941176	44.90748821783907	9.826290981284474
PF3D7_0205700	84.22935939954617	49.42398324314889	76.095304590679	51.22185372665386	65.24262524000699	15.207631238854493
PF3D7_0205800	82.30057601675685	90.34735555943446	84.69191831035084	84.063536393786	85.35084657008204	3.014987830432739
PF3D7_0205900	83.15587362541456	91.91831035084657	80.86926165124804	88.02583347879211	85.99231977657531	4.287880991450547
PF3D7_0206000	24.253796474079245	36.49851632047478	43.75981846744633	41.90085529760866	36.60324663990225	7.612507235644455
PF3D7_0206100	57.79368127072787	51.195671146797	43.96927910630127	63.97277011694885	54.23285041019375	7.451692863025504
PF3D7_0206200	79.52522255192879	42.48559958107872	78.00663292023042	25.309827194972947	56.33182056205272	23.247652002660967
PF3D7_0206300	49.90399720719148	75.4581951474952	93.55908535521034	86.61197416652121	76.38331296910457	16.595501447333618
PF3D7_0206500	64.4615116076104	43.77727352068424	58.177692441961945	42.15395356955839	52.142607784953746	9.459514636026753
PF3D7_0206600	46.875545470413684	23.983243148891603	35.782859137720365	35.34648280677256	35.497032640949556	8.095404015806297
PF3D7_0206700	80.85180659801013	45.505323791237565	80.74707627858265	46.456624192703785	63.390207715133535	17.412521685253274
PF3D7_0206800	99.75562925466923	99.33670797695933	97.4690172805027	98.010123930878	98.64286961075231	0.9351393067590245
PF3D7_0206900	92.74742537964741	67.99615988828765	91.43829638680397	56.266364112410535	77.11206144178739	15.551112270913583
PF3D7_0207000	95.79333216966312	97.99266887764007	95.23477046604992	96.36934892651423	96.34753010996684	1.0310585589363872
PF3D7_0207100	45.060219933670794	51.35276662593821	74.95199860359574	53.691743759818465	56.2641822307558	11.241693543117636
PF3D7_0207200	30.877989177866993	24.122883574794905	34.76173852330249	38.2265665910281	31.997294466748123	5.237011871410526
PF3D7_0207300	2.181881654739047	7.94204922325013	8.718799092337232	6.292546692267412	6.283819165648455	2.5251149320594046
PF3D7_0207400	75.89457147844301	92.98306859835922	86.61197416652121	80.46779542677605	83.98935241752487	6.4360686305874095
PF3D7_0207500	80.01396404259033	95.19986035957409	90.01570954791413	85.25048001396405	87.62000349101065	5.627168809849973
PF3D7_0207600	97.41665212078897	99.79053936114505	99.37161808343515	97.97521382440216	98.63850584744283	0.974361021955166
PF3D7_0207700	90.03316460115204	93.71618083435155	83.19078373189038	76.1563972770117	85.77413161110141	6.71546736759661
PF3D7_0207800	78.47791935765403	92.9481584918834	80.22342468144528	78.00663292023042	82.41403386280328	6.137685450409644
PF3D7_0207900	32.44021644266015	37.99965089893524	18.895095130040147	25.170186769069648	28.6262873101763	7.2292242424699635
PF3D7_0208000	24.33234421364985	64.49642171408622	60.83958806074359	43.079071391167744	48.18685634491185	15.978272423500663
PF3D7_0208100	45.8369698027579	89.33496247163554	78.2684587187991	91.34229359399546	76.195671146797	18.22092439814842
PF3D7_0208200	75.68511083958806	81.9340198987607	86.64688427299704	88.77640076802234	83.26060394484203	5.025903651944682
